,ID,Label,snr,amplitude,peak_frequency,central_freq,duration,bandwidth,chisq,chisq_dof,GPStime,channel,Air_Compressor,Blip,Chirp,Extremely_Loud,Helix,Koi_Fish,Light_Modulation,Low_Frequency_Burst,Low_Frequency_Lines,None_of_the_Above,No_Glitch,Paired_Doves,Power_Line,Repeating_Blips,Scattered_Light,Scratchy,Tomte,Violin_Mode,Wandering_Line,Whistle
9327,ez0louTCFs,No_Glitch,75.65843,2.64924e-21,30.50426,3977.24137,17.0,7946.48275,0.0,0.0,1136024564.47,H1:GDS-CALIB_STRAIN,1.07658013349e-06,8.67547740313e-08,5.96822587795e-07,1.38228706419e-05,7.61472301747e-06,1.17544379918e-06,5.05751495439e-06,4.93414045195e-05,0.00054355134489,0.000277804792859,0.996265828609,6.04330234637e-05,2.05112701224e-06,7.41987878428e-06,8.574855201e-06,1.10877799671e-05,6.71890529702e-06,0.00186553527601,0.000728335697204,0.00014391404693
9328,jencfCboMl,No_Glitch,20.60316,7.58305e-20,13.06148,3001.35083,10.48438,5990.41646,0.0,0.0,1133283567.62,H1:GDS-CALIB_STRAIN,3.73812918042e-06,3.07785398945e-07,2.81030509086e-07,5.13395320922e-07,9.11014865324e-07,8.58106332657e-08,6.57733835396e-07,8.35100672703e-06,0.00165469036438,2.81501561403e-05,0.996184051037,2.86193858301e-06,4.03101257689e-05,1.2713475428e-07,1.6010261561e-06,4.61868603452e-06,5.84812596571e-07,0.000270716496743,5.55546503165e-05,0.00174186751246
9329,oHpLXE03Jz,No_Glitch,8.17855,4.79922e-20,10.93043,2075.57691,2.25,4129.96967,0.0,0.0,1130018989.12,H1:GDS-CALIB_STRAIN,3.66499330084e-06,3.60798679822e-08,8.04298991852e-08,3.42957690691e-07,3.8265461626e-05,1.0263016037e-07,2.40158726683e-07,6.49390276521e-05,0.00256234314293,0.000108394771814,0.995621263981,3.95370534534e-06,2.02091058554e-07,3.3142168121e-08,1.60746858455e-05,9.15476630325e-06,9.90220769381e-07,3.2717234717e-05,1.62475578236e-06,0.00153557490557
9330,2LF5kOWFHl,No_Glitch,7.66551,6.22281e-23,96.85822,118.26539,0.9375,94.62918,0.0,0.0,1127109155.33,H1:GDS-CALIB_STRAIN,5.56661234441e-07,2.35628561995e-07,8.82878552488e-08,1.3650158337e-07,2.66354504674e-06,2.48823628368e-08,4.46354533779e-07,2.27133705266e-06,0.00411745952442,6.38995152258e-06,0.995616137981,6.67419726597e-07,1.92712304852e-05,3.3720077397e-08,5.3066687542e-06,1.16402461572e-05,2.19874749519e-07,2.8196905987e-05,5.26686051217e-07,0.000187752826605
9331,AOv25EL3b0,No_Glitch,13.10665,2.43136e-21,44.67885,3812.72748,1.59375,7596.48377,0.0,0.0,1134076514.87,H1:GDS-CALIB_STRAIN,1.7501486127e-06,1.00502909106e-07,6.15228827883e-07,8.24780363473e-06,3.95617325921e-06,8.97226982488e-07,6.3868919824e-06,8.19661145215e-05,0.00166630395688,7.43816708564e-05,0.995546638966,6.31039729342e-05,5.93250615566e-06,2.16513058149e-06,1.05112412712e-05,5.80123378313e-06,7.12531709723e-06,0.00238062324934,8.05633244454e-05,5.29073258804e-05
9332,H8wTTJ6cOB,No_Glitch,8.77052,3.08145e-20,12.60438,3486.71113,3.25,6951.48729,0.0,0.0,1130330473.38,H1:GDS-CALIB_STRAIN,8.97798315691e-07,7.99995163447e-08,8.29847977002e-07,2.08099063457e-05,1.33137937155e-05,1.89799095551e-06,5.99282429903e-06,6.7502973252e-05,0.000769157137256,0.000589403207414,0.995463609695,7.79377587605e-05,2.23792653742e-06,1.60339750437e-05,1.02104741018e-05,3.87737563869e-05,7.96393123892e-06,0.00144961173646,0.00111414829735,0.000349616049789
9333,LNzNnpXc8x,No_Glitch,7.75279,7.6741e-23,49.81581,50.82593,2.125,8.1479,0.0,0.0,1134005804.56,H1:GDS-CALIB_STRAIN,5.31491332367e-06,3.18332354254e-07,2.35482062294e-07,7.25584186512e-07,9.84592020359e-07,9.86796777624e-08,1.05785443338e-06,1.37691358759e-05,0.00344985467382,2.15921390918e-05,0.995410919189,1.74773686012e-06,3.85731400456e-05,7.11049139568e-08,6.80473385728e-06,6.90391470926e-06,7.52614710109e-07,0.000241352885496,1.42275830513e-05,0.000784682109952
9334,N9unqrhvgo,No_Glitch,201.24496,3.78037e-21,33.1794,1787.21281,10.875,3510.42561,0.0,0.0,1127490653.19,H1:GDS-CALIB_STRAIN,5.49302569652e-07,6.10856147887e-08,6.90373497036e-07,1.36319240482e-05,5.15741385243e-06,1.30623129735e-06,4.7087760322e-06,6.48955538054e-05,0.000533122802153,0.000377046235371,0.995272576809,4.18514755438e-05,1.13415501346e-06,9.3190028565e-06,4.82693212689e-06,2.16962162085e-05,5.5207897276e-06,0.000568662420847,0.00276453513652,0.000308690418024
9335,bbW49e6U2s,No_Glitch,15.37494,5.77751e-22,48.24907,57.35877,0.375,46.39709,0.0,0.0,1134076517.26,H1:GDS-CALIB_STRAIN,3.28829037244e-06,4.17590598545e-07,9.08492040708e-07,1.32363247758e-05,8.28198244562e-06,1.78764355496e-06,1.32617342388e-05,7.88151010056e-05,0.00142933719326,7.70439219195e-05,0.995266973972,0.000125136823044,1.20993036035e-05,6.98826306689e-06,1.74790329766e-05,8.27191888675e-06,1.57667473104e-05,0.00279168761335,9.47636581259e-05,3.44777363352e-05
9336,JwIxHoIkbQ,No_Glitch,11.18119,1.23272e-21,22.72714,1918.17995,3.0,3815.45112,0.0,0.0,1134929633.38,H1:GDS-CALIB_STRAIN,1.05189144506e-06,6.58924079744e-08,5.65060531699e-07,1.52375805555e-05,7.27235146769e-06,1.16976343634e-06,7.44236785977e-06,0.000111615037895,0.00238712551072,0.000241228524828,0.995043218136,6.40802027192e-05,2.83575195681e-06,4.19865864387e-06,1.54363206093e-05,1.13118539957e-05,6.87756664774e-06,0.00153152167331,0.00038993099588,0.000157830829266
9337,mB0bPqjrw2,No_Glitch,7.77785,2.06054e-22,57.51616,58.10938,0.4375,3.65755,0.0,0.0,1127183082.28,H1:GDS-CALIB_STRAIN,0.000166135723703,1.49387742567e-05,6.93142737873e-07,4.0696457404e-07,3.21081273569e-07,2.27251618412e-07,3.16771803455e-07,8.55867256178e-07,0.000868799514137,3.00543142657e-05,0.995033085346,1.50962466705e-06,0.00251654046588,1.5636599926e-07,6.23867163085e-06,5.19718014402e-07,2.25195049097e-06,0.000495898304507,9.6795411082e-06,0.000851354619954
9338,HbskknMu23,No_Glitch,10.97714,9.49191e-23,76.95851,76.95729,1.1875,5.37139,0.0,0.0,1131764147.66,H1:GDS-CALIB_STRAIN,7.55824248699e-06,1.40923639265e-05,1.07549180939e-06,1.32950617626e-06,1.17739091365e-06,4.91320463425e-07,2.08982442018e-06,8.20702371129e-06,0.00171958142892,4.17320043198e-05,0.995027184486,6.35240485281e-06,0.00190101761837,1.38928885463e-06,1.84773512046e-06,2.40350545937e-05,2.89835566036e-06,0.000456827168819,5.66495327803e-05,0.000724482233636
9339,Mjqp14ubln,No_Glitch,9.17439,8.9283e-23,48.42262,2093.20625,3.95312,4094.71098,0.0,0.0,1132612890.69,H1:GDS-CALIB_STRAIN,0.000850564509165,6.61864532958e-06,7.08127060989e-07,1.55634484145e-06,9.87394014373e-06,2.11964561458e-07,3.36604671247e-07,1.75620505161e-06,0.00085727928672,5.97172365815e-05,0.994977533817,1.98667057703e-05,0.000876414356753,2.10648053667e-07,6.28604975645e-05,2.23046481551e-06,3.89246724808e-06,0.00173911836464,2.58284453594e-05,0.000503405055497
9340,XPTS1M9MqG,No_Glitch,10.89849,7.59364e-20,10.93043,969.10339,2.01172,1917.72217,0.0,0.0,1130782705.12,H1:GDS-CALIB_STRAIN,4.29024794357e-07,5.40990924947e-07,1.85975935096e-07,3.1473913964e-07,5.8988971432e-06,8.51995949347e-08,6.30510726296e-07,4.23134988523e-05,0.00263285450637,3.88850057789e-05,0.994929492474,3.96029463445e-06,1.44526984514e-06,1.07147116069e-07,6.33813328932e-07,3.2780579204e-05,1.01848547729e-06,2.83051231236e-05,2.62543144345e-05,0.00225386582315
9341,TmEi5c1hQf,No_Glitch,8.04935,1.28005e-21,41.25313,1761.21958,0.9375,3448.62769,0.0,0.0,1129882355.86,H1:GDS-CALIB_STRAIN,2.21803475142e-07,7.41910568536e-08,4.2864459715e-07,7.22727554603e-06,4.10936627304e-06,7.78714479566e-07,2.39528799284e-06,1.79765884241e-05,0.000171387378941,0.00025026127696,0.994745731354,2.13652019738e-05,6.3743419787e-07,1.17577837955e-05,1.14517115435e-06,1.09560523924e-05,3.62158152711e-06,0.000637405377347,0.0038189580664,0.000293547665933
9342,9AD8OjEtC4,No_Glitch,7.51604,4.69578e-23,106.13793,2604.98283,1.1875,5077.03074,0.0,0.0,1134762051.72,H1:GDS-CALIB_STRAIN,5.50118102183e-07,3.94904509449e-06,6.07218623827e-07,3.18015253242e-07,2.26066440518e-05,1.40886584177e-07,6.35688195416e-07,1.06777870315e-05,0.00302585074678,5.88980619796e-05,0.994717180729,1.23041479583e-06,6.78243595758e-05,8.51360596243e-07,1.69036729858e-06,0.000997317372821,1.98947282115e-06,1.2184267689e-05,1.26375107357e-05,0.00106286862865
9343,93NY9JOhiu,No_Glitch,7.59366,6.72398e-23,53.22445,51.14371,0.625,7.51236,0.0,0.0,1132400185.69,H1:GDS-CALIB_STRAIN,0.00109607167542,4.92661740736e-07,4.46337331539e-08,7.46636885651e-07,1.04621153696e-06,4.26185735591e-08,1.37845887593e-07,1.59598198479e-06,0.00334157398902,5.1080067351e-05,0.994702279568,1.72008481059e-06,0.000115346534585,4.08848244149e-09,0.000387781328754,1.96784014861e-07,1.815820724e-06,0.000290371914161,1.33376624945e-06,6.33561921859e-06
9344,LsOKvJ9fRw,No_Glitch,8.15723,1.46011e-21,37.86907,2095.23563,2.5,4115.79971,0.0,0.0,1133002695.81,H1:GDS-CALIB_STRAIN,2.21672635234e-05,3.04737710621e-07,3.42229014905e-07,2.1590342385e-06,0.000373378687073,4.32540872453e-07,5.99844099725e-07,1.83505653695e-05,0.000215168183786,0.000101946665382,0.993804395199,1.41747959788e-05,1.45972044265e-05,2.05948504117e-06,2.09857844311e-05,9.7988617199e-05,2.89047125079e-06,0.00136180606205,5.87724844081e-06,0.00394035130739
9345,Fr7ejvx9hB,No_Glitch,8.87102,1.62318e-21,37.86907,1043.78819,1.375,2019.25594,0.0,0.0,1130239790.56,H1:GDS-CALIB_STRAIN,1.34788308515e-06,5.38712981779e-07,2.28860244533e-07,1.97565313442e-07,7.28097074898e-05,1.09562039441e-08,3.52206313892e-07,2.10571806747e-06,0.00421726424247,1.33908679345e-05,0.993800520897,1.03256434159e-06,1.67386394878e-06,4.32516280569e-08,0.000303446460748,0.000106955289084,2.27306514944e-07,5.53795107407e-05,2.77291405837e-07,0.00142221944407
9346,D5NuJkElIv,No_Glitch,7.54386,2.33878e-21,38.51919,47.46422,0.75,23.61477,0.0,0.0,1129288163.47,H1:GDS-CALIB_STRAIN,5.86644046052e-06,9.91023512142e-07,5.98597750923e-07,8.50884418924e-07,1.37397310027e-05,3.10588404773e-07,1.00702357031e-06,2.6108487873e-05,0.00331639521755,9.81185949058e-05,0.993752300739,1.4944735085e-05,1.77831116162e-05,1.0972214568e-06,5.06731612404e-06,6.75762057654e-05,2.97808060168e-06,0.000368979061022,2.63419333351e-05,0.00227897404693
9347,gc3DYyc0Tu,No_Glitch,7.60104,2.67963e-21,38.98919,44.42362,1.0,21.08972,0.0,0.0,1128932960.73,H1:GDS-CALIB_STRAIN,1.57357317221e-06,5.00270118664e-07,1.28511246089e-07,5.49838091501e-07,7.7708682511e-07,7.9864946656e-08,7.41858627862e-07,1.9102521037e-05,0.00611073477194,3.92913789256e-05,0.993660151958,1.57579427196e-06,1.6456382582e-05,3.51747928562e-08,1.56521946337e-05,4.68434700451e-06,2.69118459073e-06,3.43237989e-05,9.36966353038e-06,8.15727908048e-05
9348,XJzvg5eRYT,No_Glitch,8.36632,9.746e-23,74.80623,74.80707,0.5,0.7073,0.0,0.0,1133692149.78,H1:GDS-CALIB_STRAIN,1.04363289211e-06,1.10538730951e-05,9.45080785186e-07,5.92646699715e-07,2.47680617349e-07,2.63658648691e-07,1.34648053063e-06,3.27301700054e-06,0.00274495477788,4.16934126406e-05,0.99338966608,6.59556292248e-07,0.00238192477264,1.00572242445e-06,6.97732673416e-07,6.28747147857e-05,7.62644390306e-07,0.000181525698281,9.70786786638e-05,0.00107841240242
9349,bw5KKeEFe6,No_Glitch,11.13934,8.97569e-22,21.89387,2645.64595,2.5,5281.17203,0.0,0.0,1135391725.69,H1:GDS-CALIB_STRAIN,3.148848009e-06,6.7978635343e-07,1.2786000525e-06,3.19348237099e-06,4.61148647446e-06,7.07892752416e-07,4.60577712147e-06,8.62305605551e-05,0.00108812714461,0.000153809116455,0.993380904198,2.62105750153e-05,4.1106788558e-05,2.80777840089e-06,2.6139118745e-06,2.82343971776e-05,5.93824233874e-06,0.00467154476792,7.94938823674e-05,0.00041475603939
9350,bXOfGPMWYp,No_Glitch,7.86723,7.9746e-20,10.73747,1010.35252,2.5,2000.22044,0.0,0.0,1135519326.88,H1:GDS-CALIB_STRAIN,1.54807401032e-06,3.27213683704e-07,6.19177285444e-07,1.59339492711e-06,2.17480046558e-05,2.07105699701e-07,5.33998172614e-06,5.03167357238e-05,0.00399402296171,9.30299720494e-05,0.993177950382,2.73428440778e-06,3.97881922254e-06,8.82851168171e-07,1.14603817565e-05,0.000295814475976,1.02358239928e-06,0.000669258355629,5.94480552536e-05,0.00160868884996
9351,Jpp8pD24eU,No_Glitch,8.77453,6.57562e-23,96.56232,2617.11138,0.78125,5058.5884,0.0,0.0,1134466006.47,H1:GDS-CALIB_STRAIN,5.27407792106e-06,3.80884966944e-06,5.18840295172e-07,2.05821407917e-07,2.96352851592e-07,7.92691636775e-08,1.48874107708e-07,1.15925411137e-06,0.000285546208033,2.68543917628e-05,0.993046700954,9.08723563953e-07,0.000563737237826,4.261458173e-07,1.64351988019e-07,8.24125527288e-05,4.05427329042e-07,8.68837742019e-05,4.79555164929e-05,0.00584651716053
9352,cDSfJlZgHa,No_Glitch,8.35692,9.45978e-23,53.22445,53.63248,1.25,2.31513,0.0,0.0,1135440774.44,H1:GDS-CALIB_STRAIN,0.00165969482623,2.71910739684e-05,1.21398534247e-06,8.71400573033e-07,3.80153232982e-06,2.0818673363e-07,5.18005549566e-07,1.2027151115e-06,0.00159432226792,7.61245391914e-05,0.993029236794,1.65366000147e-05,0.00278799817897,3.37252998861e-07,2.37160002143e-05,5.21026049682e-06,5.58762985747e-06,0.000572639459278,7.65070308262e-06,0.0001859190088
9353,jC8gB50LQw,No_Glitch,7.97583,6.17981e-23,72.50841,1247.03955,2.125,2357.58017,0.0,0.0,1127373075.47,H1:GDS-CALIB_STRAIN,8.33125432109e-06,5.95934999126e-08,2.10248984445e-07,1.35172410864e-06,4.70763698104e-05,4.59181990209e-08,6.53907363812e-07,9.07224784896e-06,0.00353504065424,0.000636149197817,0.993020653725,2.11497263081e-05,2.38981192524e-06,2.664214378e-07,2.39520013565e-05,0.000433942914242,6.35999924725e-07,0.00080148212146,1.43630823004e-05,0.00144316384103
9354,72ZpsOgyq0,No_Glitch,7.70954,1.3822e-21,37.86907,3500.71982,1.0,6928.05593,0.0,0.0,1133003724.81,H1:GDS-CALIB_STRAIN,2.73075202131e-05,8.53468191053e-06,8.59890974425e-07,2.53795133176e-06,7.40897085052e-05,6.69678001941e-07,3.4000429423e-06,3.26561530528e-05,0.00336618255824,8.38229607325e-05,0.992981851101,1.82718213182e-05,1.39983794725e-05,1.8680584617e-06,3.29419199261e-05,9.98042378342e-06,9.17492616281e-06,0.00168813334312,3.25866822095e-05,0.00161113520153
9355,BaR3Ab0MeK,No_Glitch,7.74414,1.95206e-22,322.10028,392.27485,0.26562,172.64199,0.0,0.0,1126691766.54,H1:GDS-CALIB_STRAIN,9.67714549915e-06,5.99397594669e-07,1.49673098804e-06,3.11405437969e-06,2.26202314479e-06,7.38871563044e-07,4.95066024087e-06,3.96285358875e-05,0.00304164341651,3.42037565133e-05,0.992886602879,2.12587910937e-05,0.00011581016588,1.68698147718e-06,6.56414704281e-06,3.11153271468e-05,2.31730246014e-06,0.00329232797958,4.8815014452e-05,0.000455164612504
9356,hds9a5gwxu,No_Glitch,9.01595,7.57978e-20,10.77141,9.8021,2.0,6.35732,0.0,0.0,1136541040.31,H1:GDS-CALIB_STRAIN,5.37543883183e-06,4.75886099593e-06,4.39273748043e-07,8.29069676911e-07,1.97284771275e-06,1.92735711835e-07,1.61163393386e-06,2.02445826289e-05,0.0056042005308,2.31482772506e-05,0.992838442326,1.1216366147e-05,3.23294079863e-05,3.83783543612e-07,5.40720384379e-06,2.19506432586e-06,2.84819770968e-06,0.000460338080302,3.55450574716e-05,0.000948535976931
9357,LfbY3tOC4G,No_Glitch,7.93683,5.81144e-23,105.13912,2996.37176,2.1582,5831.6289,0.0,0.0,1130500475.53,H1:GDS-CALIB_STRAIN,1.80432798516e-05,4.29535202784e-06,5.10342579219e-06,1.92700395019e-06,0.000112202273158,4.27914244483e-07,1.9746023554e-06,4.23352821599e-06,0.00112379027996,0.000209740217542,0.992825508118,7.96601580078e-06,0.000624126405455,3.58753891305e-06,1.86791676242e-05,0.00343050109223,4.55710687675e-06,0.000422273209551,1.65613928402e-05,0.00116452295333
9358,HsUn6ZCE5m,No_Glitch,7.90656,3.04164e-21,37.5127,2387.63663,1.625,4706.95282,0.0,0.0,1132809180.94,H1:GDS-CALIB_STRAIN,2.29464080803e-06,1.70304062408e-07,2.4607419391e-07,5.59702129976e-07,1.24693051475e-05,1.29787309788e-07,3.00409794818e-07,2.41565467149e-05,0.00457139406353,0.000130731117679,0.992673754692,1.30830494527e-06,1.19554842968e-05,1.98073820457e-07,4.48714763479e-06,0.000104291561001,7.36906940801e-07,6.21714934823e-05,1.61755542649e-05,0.0023824814707
9359,3wnp1hT5sm,No_Glitch,15.67901,3.23919e-22,33.66324,1737.4006,1.375,3410.80121,0.0,0.0,1128837784.44,H1:GDS-CALIB_STRAIN,4.37396010966e-06,1.35067978135e-07,3.64019541621e-07,4.74272064821e-06,4.88383057018e-06,6.52538176382e-07,5.86482883591e-06,0.000197345871129,0.00695063360035,0.000118309937534,0.992304205894,7.79326073825e-05,4.05765104006e-06,3.04453578792e-07,6.01726824243e-05,7.19684157957e-06,1.76099729288e-05,0.000211506485357,1.37362840178e-05,1.5978650481e-05
9360,50OoQMFvx9,No_Glitch,26.68088,3.74935e-22,49.34701,3233.43636,8.125,6458.87272,0.0,0.0,1135698449.56,H1:GDS-CALIB_STRAIN,1.28088993279e-06,4.83621320768e-08,8.61081275616e-07,3.80468409276e-05,1.23360723592e-05,2.56672819887e-06,1.41030377563e-05,0.000245731236646,0.00531805492938,0.000781680399086,0.992244899273,0.000109770640847,4.46705416834e-06,5.7840734371e-06,4.30600812251e-05,5.85980778851e-05,1.14933973236e-05,0.00057259737514,0.000371637521312,0.000162981508765
9361,dqi4rFGNYS,No_Glitch,7.57278,6.20044e-20,10.17877,2375.39068,1.25,4731.44471,0.0,0.0,1132971415.38,H1:GDS-CALIB_STRAIN,1.18258969906e-06,2.21190575189e-07,5.23169489952e-07,7.16093154551e-07,0.000120200471429,1.17872367866e-07,1.3158891079e-06,1.52313450599e-05,0.00632368447259,0.000107153384306,0.99224203825,6.49547291687e-06,2.42053965849e-06,4.9829998261e-07,1.64513512573e-05,0.000322580948705,2.20289484787e-06,0.000119361211546,9.99516396405e-06,0.000707633327693
9362,QxGybgHWMI,No_Glitch,24.70787,5.09147e-21,43.55102,70.89254,1.9375,77.78509,0.0,0.0,1126677302.46,H1:GDS-CALIB_STRAIN,2.1034902602e-06,5.60766437729e-08,1.17869240057e-06,6.33553790976e-05,2.45049086516e-05,4.86275393996e-06,1.69919348991e-05,0.000262816960458,0.00459114462137,0.0012895243708,0.992201030254,0.000171786028659,6.45453656034e-06,1.05439230538e-05,8.78638966242e-05,0.000103334947198,1.74397519004e-05,0.000747736834455,0.000249397649895,0.00014788050612
9363,yP3RYTxWug,No_Glitch,37.00994,4.45291e-21,46.7331,1081.28909,2.00391,2098.57819,0.0,0.0,1126677304.21,H1:GDS-CALIB_STRAIN,6.66589471621e-07,1.79468813144e-07,7.99878364433e-07,1.64245029737e-05,4.94694768349e-06,1.44404532421e-06,5.93809818383e-06,5.1440041716e-05,0.000686790444888,0.000329666974721,0.992094755173,4.43985481979e-05,1.61444631885e-06,1.51993699546e-05,5.15406327395e-06,1.03499860415e-05,7.92270930106e-06,0.00264581781812,0.00368570280261,0.000390790344682
9364,QIlufCaVVv,No_Glitch,7.67451,7.24875e-23,55.80109,87.27825,1.125,68.48813,0.0,0.0,1136598252.69,H1:GDS-CALIB_STRAIN,1.71710344148e-05,1.42311671425e-06,1.97121991619e-07,2.16007791209e-07,1.03073080027e-06,3.84383334051e-08,1.10521014562e-07,1.2381964325e-06,0.00437104981393,5.17116895935e-05,0.99208599329,7.68537233853e-07,0.00335447932594,2.49385596618e-08,1.44869554788e-05,8.10730634839e-05,4.21427415631e-07,3.75799390895e-06,6.40251698769e-07,1.41599521157e-05
9365,rxMsZWodzE,No_Glitch,7.53334,5.30605e-23,90.37819,90.88471,0.6875,6.13505,0.0,0.0,1134461012.97,H1:GDS-CALIB_STRAIN,5.64944855341e-07,2.188795861e-06,3.61757514611e-07,8.09006962754e-07,4.60553536641e-07,6.39281481085e-08,3.01786741375e-07,3.66737367585e-07,0.00111401907634,3.20118488162e-05,0.992053151131,5.97275175096e-07,0.00237796478905,2.73733098766e-06,7.54318364216e-07,0.0031931034755,2.29636739846e-07,0.000526154588442,1.17815216072e-05,0.00068238232052
9366,rFJLUvdwxh,No_Glitch,17.26813,2.95784e-22,42.41898,3978.90181,6.25,7943.16188,0.0,0.0,1130578440.94,H1:GDS-CALIB_STRAIN,3.36753714691e-07,8.67644018854e-08,3.47055959082e-07,4.50943298347e-06,1.32532977659e-06,4.74792443583e-07,1.60648392011e-06,1.52191796587e-05,0.000229386845604,0.000120329277706,0.99204903841,1.62397736858e-05,6.2143442392e-07,4.50561628895e-06,1.01092280147e-06,2.18324339585e-06,3.18225238516e-06,0.000791597820353,0.00650457991287,0.000253432721365
9367,SXdA7B5Wzv,No_Glitch,8.90412,7.1454e-23,96.56232,98.927,1.5,102.82689,0.0,0.0,1134482026.72,H1:GDS-CALIB_STRAIN,2.50108632827e-06,2.05076526072e-06,1.64426649008e-06,1.62348999311e-06,4.91273458465e-05,3.2968480923e-07,1.4707096625e-06,4.56238121842e-05,0.00499198166654,0.000787184515502,0.991993844509,3.90068680645e-06,1.30790722324e-05,1.56763292125e-06,1.26096683744e-05,0.00156941986643,7.24774236005e-06,5.46563387616e-05,6.6597813202e-06,0.000453457410913
9368,GIJMV3cGqm,No_Glitch,7.61167,6.68338e-23,90.09474,707.0978,0.375,1240.50045,0.0,0.0,1127490645.34,H1:GDS-CALIB_STRAIN,1.55310840455e-06,1.78948880603e-07,1.62733942943e-06,2.27321361308e-05,2.3271280952e-05,2.7057387797e-06,1.79487087735e-05,0.000127816514578,0.00114313908853,0.000295262725558,0.991875946522,0.000110676548502,4.40191115558e-06,2.25552339543e-05,1.29804011522e-05,2.63522688329e-05,1.24472762764e-05,0.0051135243848,0.000876724196132,0.000308138463879
9369,UnyuDeWChk,No_Glitch,9.34631,1.44177e-22,52.22743,524.63183,2.3125,973.37391,0.0,0.0,1135843662.56,H1:GDS-CALIB_STRAIN,0.000195765547687,1.25929673231e-05,1.72915770236e-06,2.03374156627e-06,9.75526836555e-06,3.94173071072e-07,2.06171785067e-06,4.55868757854e-06,0.000618682708591,0.000179773254786,0.991835176945,6.90588012731e-06,0.00040327195893,9.31063254939e-07,2.56897019426e-05,4.72219398944e-05,4.62446587335e-06,0.00248675141484,7.68561440054e-05,0.00408519525081
9370,YCg93Um64l,No_Glitch,8.90807,2.9275e-21,33.77897,46.25282,2.11719,28.50563,0.0,0.0,1127384300.26,H1:GDS-CALIB_STRAIN,2.32607953876e-06,1.47916671267e-06,1.31551203708e-07,7.01237524936e-07,1.77412334779e-06,4.83255320205e-08,2.56458997683e-06,2.15644940909e-05,0.00624628178775,1.8619810362e-05,0.991770029068,4.13029010815e-06,9.40289555729e-06,1.7108820316e-07,2.17956039705e-05,1.08012609417e-05,1.11668487079e-06,0.00175101053901,5.68870609641e-06,0.000130333501147
9371,5RJiiAtdkz,No_Glitch,13.07257,4.33658e-20,19.98276,3977.24137,7.125,7946.48275,0.0,0.0,1131954774.88,H1:GDS-CALIB_STRAIN,1.30061152959e-06,1.98486276304e-08,4.20428563075e-07,1.77766687557e-05,5.04665149492e-06,1.04608091078e-06,7.30242845748e-06,0.000159100527526,0.00715400325134,0.000258889514953,0.991746127605,7.36655201763e-05,5.37190180694e-06,1.24156485981e-06,4.12175650126e-05,2.34124727285e-05,6.32383671473e-06,0.000367167813238,8.30263525131e-05,4.75268061564e-05
9372,8yciWkGapG,No_Glitch,7.78116,4.26807e-23,138.30785,138.3622,0.4375,4.92841,0.0,0.0,1137024054.09,H1:GDS-CALIB_STRAIN,7.4654497439e-05,1.00873194242e-05,5.18531919624e-07,7.80038305948e-07,4.96676011608e-06,5.25710746047e-08,2.42244846049e-06,1.27682378661e-05,0.00724411057308,0.000196235181647,0.991668343544,1.17874014904e-05,7.90060075815e-05,3.64749297432e-07,8.15905295894e-05,2.89551535388e-05,2.2116821583e-06,0.00055070273811,3.44349928127e-06,2.69912306976e-05
